ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3536505;PAULINIA                      ;4900329
1996;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4101804;ARAUCARIA                     ;4128053
1996;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4115201;MARINGA                       ;1366984
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204204;CHAPECO                       ;586575
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4211308;NAVEGANTES                    ;1966821
1996;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4305108;CAXIAS DO SUL                 ;273154
1996;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4307704;ESTEIO                        ;1000800
1996;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314107;PASSO FUNDO                   ;50106
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1500503;ALMEIRIM                      ;11352
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548805;SAO CAETANO DO SUL            ;184466
1996;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5103401;CUIABA                        ;12960788
1996;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1300407;BARCELOS                      ;58000
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3105601;BARBACENA                     ;35346
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3127001;FRONTEIRA                     ;70000
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4215001;RIO NEGRINHO                  ;1021
1996;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4313526;PALMARES DO SUL               ;100
1996;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408104;NATAL                         ;3201
1996;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2607204;IPOJUCA                       ;28483945
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3534405;OSASCO                        ;20
1996;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408007;MOSSORO                       ;408699
1996;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314409;PELOTAS                       ;454942
1996;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600907;SANTANA                       ;561526
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903202;BARREIRAS                     ;48095
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1507303;SAO FELIX DO XINGU            ;378
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2906503;CANDEIAS                      ;14927
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548503;SANTOS                        ;90000
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205456;FORQUILHINHA                  ;70384
1996;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2204509;GUADALUPE                     ;2436
1996;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2401304;AUGUSTO SEVERO                ;3582
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548902;SAO CARLOS                    ;1513
1996;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5203805;BRITANIA                      ;420
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3168603;TEOFILO OTONI                 ;61592
1996;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2704307;MACEIO                        ;4794
1996;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2803607;LARANJEIRAS                   ;1440
1997;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611600;RECIFE                        ;171204287
1997;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3304558;RIO DE JANEIRO                ;783472738
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518809;GUARULHOS                     ;1522376083
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550303;SAO PAULO                     ;276514074
1997;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100203;PORTO VELHO                   ;40218920
1997;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100300;VILHENA                       ;1372674
1997;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200208;CRUZEIRO DO SUL               ;3400925
1997;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200402;RIO BRANCO                    ;19284478
1997;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301209;COARI                         ;1224768
1997;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301403;EIRUNEPE                      ;415925
1997;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1302604;MANAUS                        ;147925787
1997;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1303805;SAO GABRIEL DA CACHOEIRA      ;866038
1997;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304054;TABATINGA                     ;751393
1997;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400100;BOA VISTA                     ;6421035
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501402;BELEM                         ;94093923
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1502700;CONCEICAO DO ARAGUAIA         ;792086
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1503600;ITAITUBA                      ;2742086
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1504207;MARABA                        ;2796149
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1505521;PARAUAPEBAS                   ;1361291
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1506803;SANTAREM                      ;13781433
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1508121;TUCUMA                        ;633877
1997;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600303;MACAPA                        ;2459862
1997;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1701509;GURUPI                        ;803710
1997;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702556;PORTO NACIONAL                ;1826899
1997;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702920;PALMAS                        ;3012141
1997;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2105306;IMPERATRIZ                    ;2201342
1997;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2111306;SAO LUIS                      ;43946053
1997;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2211009;TERESINA                      ;22701880
1997;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2304406;FORTALEZA                     ;74738696
1997;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2403250;PARNAMIRIM                    ;69653169
1997;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2404508;GUAMARE                       ;266000
1997;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408007;MOSSORO                       ;1102000
1997;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408104;NATAL                         ;4668
1997;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2501805;BAYEUX                        ;5180672
1997;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2507501;JOAO PESSOA                   ;128212
1997;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2507900;JURIPIRANGA                   ;370
1997;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611104;PETROLINA                     ;679370
1997;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2800306;ARACAJU                       ;19000156
1997;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927403;SALVADOR                      ;171373223
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3105601;BARBACENA                     ;103744
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106209;BELO HORIZONTE                ;37888275
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3137600;LAGOA SANTA                   ;47715135
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3143309;MONTES CLAROS                 ;1421516
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170101;UBERABA                       ;3166624
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170209;UBERLANDIA                    ;8103076
1997;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3204901;SAO MATEUS                    ;210000
1997;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3300102;ANGRA DOS REIS                ;167000
1997;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3302407;MACAE                         ;15873532
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3506002;BAURU                         ;4649637
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509508;CAMPINAS                      ;182240262
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518701;GUARUJA                       ;853194
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529002;MARILIA                       ;1706163
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3538702;PIRACICABA                    ;946298
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3539300;PIRASSUNUNGA                  ;5146435
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3541401;PRESIDENTE PRUDENTE           ;1319757
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3543404;RIBEIRAO PRETO                ;25546098
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548902;SAO CARLOS                    ;3590
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549801;SAO JOSE DO RIO PRETO         ;5613209
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549909;SAO JOSE DOS CAMPOS           ;20939773
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3552209;SOROCABA                      ;813449
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3554104;TAUBATE                       ;3576144
1997;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4106903;CURITIBA                      ;4048004
1997;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4113705;LONDRINA                      ;4496898
1997;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4125509;SAO JOSE DOS PINHAIS          ;60682131
1997;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4202406;BLUMENAU                      ;505947
1997;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204603;CRICIUMA                      ;327267
1997;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205405;FLORIANOPOLIS                 ;26053944
1997;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4302907;CACEQUI                       ;24421
1997;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4304608;CANOAS                        ;7967848
1997;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314409;PELOTAS                       ;779067
1997;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314905;PORTO ALEGRE                  ;73574939
1997;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4316908;SANTA MARIA                   ;9072693
1997;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5002702;CAMPO GRANDE                  ;34260285
1997;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5003202;CORUMBA                       ;2485179
1997;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5006600;PONTA PORA                    ;412918
1997;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5100607;ALTA FLORESTA                 ;1456061
1997;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5101808;BARRA DO GARCAS               ;1101197
1997;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5102502;CACERES                       ;229214
1997;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107601;RONDONOPOLIS                  ;279221
1997;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107903;SINOP                         ;658877
1997;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5108403;VARZEA GRANDE                 ;32719640
1997;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5201101;ANAPOLIS                      ;12115517
1997;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5208700;GOIANIA                       ;38679629
1997;REGIÃO CENTRO-OESTE;DF;QUEROSENE DE AVIAÇÃO;5300100;BRASILIA                      ;230707880
1997;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304208;TEFE                          ;4263276
1997;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2707705;RIO LARGO                     ;9674482
1997;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903202;BARREIRAS                     ;52689
1997;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2906902;CARAVELAS                     ;544616
1997;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2913607;ILHEUS                        ;1840847
1997;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2919206;LAURO DE FREITAS              ;93695
1997;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2925303;PORTO SEGURO                  ;2172285
1997;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2929201;SAO FRANCISCO DO CONDE        ;950286
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106705;BETIM                         ;591930
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3127702;GOVERNADOR VALADARES          ;288560
1997;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205304;VITORIA                       ;7757221
1997;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301001;CAMPOS DOS GOYTACAZES         ;20553
1997;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301702;DUQUE DE CAXIAS               ;305451
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502805;ARACATUBA                     ;116346
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529304;MATAO                         ;25369
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3536505;PAULINIA                      ;3463516
1997;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4101804;ARAUCARIA                     ;9939590
1997;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4104803;CASCAVEL                      ;135042
1997;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4108302;FOZ DO IGUACU                 ;11338012
1997;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4115201;MARINGA                       ;742545
1997;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204204;CHAPECO                       ;210987
1997;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4209109;JOINVILLE                     ;726762
1997;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4211308;NAVEGANTES                    ;1369074
1997;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4305108;CAXIAS DO SUL                 ;66097
1997;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4307704;ESTEIO                        ;1394500
1997;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314107;PASSO FUNDO                   ;95168
1997;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5103401;CUIABA                        ;12863196
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501305;BARCARENA                     ;396
1997;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205456;FORQUILHINHA                  ;371207
1997;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4208200;ITAJAI                        ;4846
1997;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5204500;CALDAS NOVAS                  ;635136
1997;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5218772;RIO QUENTE                    ;10972
1997;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2607204;IPOJUCA                       ;447231
1997;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2401304;AUGUSTO SEVERO                ;2520
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3534308;ORLANDIA                      ;423
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3162001;SAO GONCALO DO SAPUCAI        ;40000
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550702;SAO SEBASTIAO                 ;5000
1997;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5203805;BRITANIA                      ;400
1997;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100122;JI-PARANA                     ;1921
1997;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1500600;ALTAMIRA                      ;485900
1997;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2803607;LARANJEIRAS                   ;9900
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3101908;ALPINOPOLIS                   ;40000
1997;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2906503;CANDEIAS                      ;760
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3127001;FRONTEIRA                     ;40000
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3168603;TEOFILO OTONI                 ;37000
1997;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548503;SANTOS                        ;5000
1997;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3305201;SAO PEDRO DA ALDEIA           ;72392
1997;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3303900;PETROPOLIS                    ;2132700
1997;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2704307;MACEIO                        ;22078
1997;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3136701;JUIZ DE FORA                  ;40000
1997;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205100;VIANA                         ;240
1998;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611600;RECIFE                        ;213689477
1998;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3304558;RIO DE JANEIRO                ;682311122
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518809;GUARULHOS                     ;1695115740
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550303;SAO PAULO                     ;429459144
1998;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100122;JI-PARANA                     ;4197
1998;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100203;PORTO VELHO                   ;40474661
1998;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100300;VILHENA                       ;1577769
1998;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200208;CRUZEIRO DO SUL               ;3578307
1998;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200402;RIO BRANCO                    ;18372560
1998;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301209;COARI                         ;1993725
1998;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301403;EIRUNEPE                      ;12846
1998;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1302604;MANAUS                        ;137655291
1998;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1303805;SAO GABRIEL DA CACHOEIRA      ;964181
1998;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304054;TABATINGA                     ;913590
1998;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304208;TEFE                          ;3771413
1998;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400100;BOA VISTA                     ;8582216
1998;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1500600;ALTAMIRA                      ;828600
1998;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501402;BELEM                         ;113561492
1998;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1502700;CONCEICAO DO ARAGUAIA         ;999215
1998;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1503600;ITAITUBA                      ;2404759
1998;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1504207;MARABA                        ;2671630
1998;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1505521;PARAUAPEBAS                   ;1239996
1998;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1506803;SANTAREM                      ;19796931
1998;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1508121;TUCUMA                        ;260118
1998;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1701509;GURUPI                        ;1010215
1998;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702556;PORTO NACIONAL                ;1191539
1998;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702920;PALMAS                        ;3892584
1998;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2105306;IMPERATRIZ                    ;4519628
1998;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2111306;SAO LUIS                      ;52918274
1998;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2211009;TERESINA                      ;25324549
1998;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2304406;FORTALEZA                     ;85041328
1998;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2403250;PARNAMIRIM                    ;77932689
1998;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408007;MOSSORO                       ;60000
1998;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2501805;BAYEUX                        ;5845685
1998;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2507501;JOAO PESSOA                   ;35924
1998;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2800306;ARACAJU                       ;16332853
1998;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927403;SALVADOR                      ;187134931
1998;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3105601;BARBACENA                     ;20000
1998;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106209;BELO HORIZONTE                ;65671067
1998;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3136701;JUIZ DE FORA                  ;835147
1998;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3137600;LAGOA SANTA                   ;42366259
1998;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3143309;MONTES CLAROS                 ;1954336
1998;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170101;UBERABA                       ;2445331
1998;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170209;UBERLANDIA                    ;8633336
1998;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3204901;SAO MATEUS                    ;220000
1998;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3300102;ANGRA DOS REIS                ;175600
1998;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3302407;MACAE                         ;11671097
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3506002;BAURU                         ;5135535
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509508;CAMPINAS                      ;181222697
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518701;GUARUJA                       ;688953
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529002;MARILIA                       ;1125847
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3538702;PIRACICABA                    ;1320017
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3539300;PIRASSUNUNGA                  ;7078008
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3541401;PRESIDENTE PRUDENTE           ;2689372
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3543404;RIBEIRAO PRETO                ;17346308
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549801;SAO JOSE DO RIO PRETO         ;6964622
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549909;SAO JOSE DOS CAMPOS           ;13546988
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3552209;SOROCABA                      ;862239
1998;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3554104;TAUBATE                       ;879373
1998;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4106903;CURITIBA                      ;1705571
1998;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4113705;LONDRINA                      ;10134489
1998;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4125509;SAO JOSE DOS PINHAIS          ;94757149
1998;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4202406;BLUMENAU                      ;88627
1998;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204603;CRICIUMA                      ;474425
1998;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205405;FLORIANOPOLIS                 ;34236820
1998;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205456;FORQUILHINHA                  ;524400
